ds,search_filter,url,title,type,location,guests,bedrooms,beds,is_studio,baths,half_baths,shared_baths,price,avg_rating,n_reviews,gym_bool,wifi_bool,self_check_in_bool,air_conditioning_bool,pets_allowed_bool,indoor_fireplace_bool,hot_tub_bool,free_parking_bool,pool_bool,kitchen_bool,breakfast_bool,elevator_bool,washer_bool,dryer_bool,heating_bool,waterfront_bool,dishwasher_bool,beachfront_bool,ski_in_ski_out_bool,terrace_bool,sonos_sound_system_bool,bbq_grill_bool,hair_dryer_bool,chefs_kitchen_bool
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/42586316,القصر 6 ( شقة رقم 2 ) خصم  21 %,Entire apartment,Jeddah,,1,,False,1.0,,,48.0,4.48,21.0,,,,True,,,,True,,,,,,,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/46126453,متاح الان شقة جديدة، جميع الخدمات متوفرةحي السلامة,Entire house,Jeddah,2.0,2,2.0,False,2.0,,,109.0,4.67,15.0,,True,True,True,,,,,,,,,True,,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/44942852,دماك الجوهره,Entire loft,Jeddah,2.0,1,2.0,False,2.0,,,347.0,4.25,4.0,True,True,,True,,,,,,,,,True,,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/47235936,شقة جديدة بتصميم بوهيمي مطلة على شارع الامير سلطان,Entire house,Jeddah,2.0,2,2.0,False,1.0,,,173.0,,,,True,True,True,,,,,,,,,True,,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/39774094,شقة الروضه alrawdah apartment 1,Entire apartment,Jeddah ,4.0,2,4.0,False,2.0,,,43.0,4.67,3.0,,True,,True,,,,,,,,,True,True,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/38701407,The 17th,Entire apartment,Jeddah,2.0,1,2.0,False,1.0,,,80.0,4.62,13.0,,True,True,True,,,,,,True,,,,,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/46965237,"""Cozy  apartment, Best choice in Jeddah""",Entire apartment,Jeddah,3.0,2,3.0,False,1.0,,,53.0,,,,,,True,True,,,,,True,,,True,,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/47595525,Swanky Double Or Twin Standard At Jeddah,Private room,Jeddah,,1,,False,,,,114.0,,,True,True,,,,,,,,,,True,,,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/34147797,Executive one bedroom apartment in prime Jeddah,Entire apartment,Jeddah,,1,,False,1.0,,,93.0,,,,True,True,True,,,,,,,,,True,,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/45719894,Luxury VIP SUITE Apartment (Private Building),Entire serviced apartment,Jedday,2.0,1,2.0,False,1.0,,,93.0,4.81,16.0,,True,,True,,,,,,,,,True,True,,,,,,,,,,
