ds,search_filter,url,title,type,location,guests,bedrooms,beds,is_studio,baths,half_baths,shared_baths,price,avg_rating,n_reviews,gym_bool,wifi_bool,self_check_in_bool,air_conditioning_bool,pets_allowed_bool,indoor_fireplace_bool,hot_tub_bool,free_parking_bool,pool_bool,kitchen_bool,breakfast_bool,elevator_bool,washer_bool,dryer_bool,heating_bool,waterfront_bool,dishwasher_bool,beachfront_bool,ski_in_ski_out_bool,terrace_bool,sonos_sound_system_bool,bbq_grill_bool,hair_dryer_bool,chefs_kitchen_bool
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/38225696,شقة خاصه ارضي قبو للمواقف ومصعدprivate Apartment £,Entire apartment,الرياض,0.0,2,0.0,False,2.0,,,129.0,4.69,55.0,,True,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/41794527,Apartment in a compound at city center 1,Entire apartment,Riyadh,,2,,False,2.0,,,150.0,4.89,18.0,,,,True,,,,True,True,True,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/39316892,C PRIVATE NICE APARTMENT SELF ENTRY,Entire apartment,الرياض,,0,,True,1.0,,,122.0,4.68,74.0,,True,,True,True,,,True,,,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/34653121,"Riyadh Inn ""Meet your expectations""",Entire chalet,Riyadh,3.0,2,3.0,False,3.0,,,426.0,4.69,16.0,,True,,True,,,,,True,True,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/41469130,A Private Room in Riyadh - Females ONLY,Private room,Riyadh,2.0,1,2.0,False,,,,40.0,3.86,7.0,,True,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/25214595,V. Clean Large Studio Apartment,Entire apartment,Riyadh,,0,,True,1.0,,,32.0,4.45,12.0,,True,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/45363408,"شقه خاصه  في الملقا "" كوزي",Entire apartment,Riyadh,,1,,False,1.0,,,106.0,,,,True,,True,True,,,True,,,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/43925834,Refurbished Studio for Professionals,Entire house,Riyadh,,1,,False,1.0,,,29.0,,,,True,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/39252834,شالية نورا,Entire chalet,بريدة,,1,,False,2.0,,,63.0,,,,,,True,,,,True,True,True,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/45652639,شقه خاصه كامله بالملقا سامبا,Entire apartment,Riyadh,0.0,1,0.0,False,1.0,,,130.0,5.0,5.0,,True,,True,True,,,True,,,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/38966915,شقة مدخل خاص دور ارضي privet entrance ground floor,Entire apartment,الرياض,2.0,2,2.0,False,2.0,,,140.0,4.68,41.0,,True,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/45910781,شقة سوبرديلوكس مع حديقة خاصه شمال الرياض,Entire apartment,Riyadh,3.0,2,3.0,False,2.0,,,160.0,4.83,6.0,,,,True,True,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/47225803,New 2 bedroom apartment (self entrance),Entire apartment,Riyadh,2.0,2,2.0,False,2.5,,,161.0,4.75,4.0,,True,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/44136490,ليدي بارك  شاليه فاخر. Lady Park Luxurious chalet,Entire chalet,Riyadh,,1,,False,2.0,,,246.0,4.91,46.0,,True,,True,,,,True,True,,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/42974641,Hide out (Private entrance) 😚 مدخل خاص، هادئ,Entire apartment,Riyadh,,1,,False,1.0,,,181.0,4.81,37.0,,True,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/45296767,"Holy Sheet apartment Hittin ""شقة خاصة""",Entire apartment,Riyadh,,1,,False,1.0,,,66.0,4.8,10.0,,True,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:17.029956,iyadh,http://airbnb.com/rooms/46970525,5 apartment in private building with self checkin,Entire apartment,Riyadh,2.0,2,2.0,False,2.0,,,128.0,,,,,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/46937456,2P2Resort,Resort room,Riyadh,2.0,2,2.0,False,2.0,,,246.0,,,,,,True,,,,True,True,True,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/35427491,شاليهات الثانيه (٤)/althaniy chalet     (4),Entire chalet,Riyadh,,1,,False,2.0,,,131.0,4.36,11.0,,,,True,,,,True,True,True,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/39316892,C PRIVATE NICE APARTMENT SELF ENTRY,Entire apartment,الرياض,,0,,True,1.0,,,122.0,4.68,74.0,,True,,True,True,,,True,,,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/42974641,Hide out (Private entrance) 😚 مدخل خاص، هادئ,Entire apartment,Riyadh,,1,,False,1.0,,,181.0,4.81,37.0,,True,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/34653121,"Riyadh Inn ""Meet your expectations""",Entire chalet,Riyadh,3.0,2,3.0,False,3.0,,,426.0,4.69,16.0,,True,,True,,,,,True,True,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/45910781,شقة سوبرديلوكس مع حديقة خاصه شمال الرياض,Entire apartment,Riyadh,3.0,2,3.0,False,2.0,,,160.0,4.83,6.0,,,,True,True,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/38966915,شقة مدخل خاص دور ارضي privet entrance ground floor,Entire apartment,الرياض,2.0,2,2.0,False,2.0,,,140.0,4.68,41.0,,True,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/39275519,Chefchauen chalet,Entire house,Riyadh,2.0,1,2.0,False,3.0,,,293.0,,,,,,True,,,,True,True,True,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/46656109,شقه خاصه غرفه وصاله بالملقا رخام,Entire condominium,Riyadh,0.0,1,0.0,False,1.0,,,200.0,,,,True,,True,,,,,,True,,True,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/45628044,Executive bachelor accommodation in a Villa,Private room,Riyadh,,1,,False,,,,10.0,,,,True,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/44691672,شقة فالملقا 🕶,Entire apartment,Riyadh,0.0,1,0.0,False,1.0,,,171.0,,,,True,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/45498360,New Apartment in Riyadh,Entire apartment,Riyadh,2.0,2,2.0,False,4.0,,,80.0,,,,True,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/39879328,private and cosy apartment first floor,Entire loft,Riyadh,2.0,2,2.0,False,2.0,,,85.0,4.94,51.0,,True,,True,True,,,True,,,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/41916445,استراحات للعزاب إيجار شهري و سنوي قريب من الجامعة,Entire apartment,Al Majmaah,0.0,2,0.0,False,1.0,,,5.0,,,,,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/46897020,Apartment in a Compound A (( 1  )) Sulaymaniyah,Entire serviced apartment,Riyadh,,2,,False,2.0,,,154.0,3.67,3.0,,,,True,,,,True,True,True,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/44556871,Apartment in a compound at city centre 2,Entire serviced apartment,Riyadh,2.0,2,2.0,False,2.0,,,154.0,4.3,10.0,,,,True,,,,True,True,True,,,,,,,,,,,,,,
2021-01-20 04:14:19.656925,iyadh,http://airbnb.com/rooms/45118624,5 stars furnished apartment,Entire apartment,Riyadh,2.0,2,2.0,False,2.0,,,70.0,5.0,3.0,True,,,True,,,,True,,True,,,,,,,,,,,,,,
